Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i11253630,"[New York : Association for Computing Machinery, 1992]",006.6 C748INT,1,,  -  -    ,,"Introduction to scientific visualization tools and techniques / organizer, Chuck Hansen ; lecturers, Todd Elvin ... [et al. ; ACM SIGGRAPH'92]",ONLY PRATT
i11253642,"[New York : Association for Computing Machinery, 1992].",006.6 C748IN,0,,  -  -    ,,"An introduction to physically based modeling / co-organizers, Andrew P. Witkin, Michael Kass ; lecturers, David Baraff, Alan Barr.",ONLY PRATT
i11253666,"[New York : Association for Computing Machinery, 1992]",006.6 C748DI,1,,  -  -    ,,"Distributed scientific visualization on high performance networks / co-organizers, Jeffrey A. Terstriep, Charles E. Catlett ; [ACM SIGGRAPH '92].",ONLY PRATT
i11253678,"[New York : Association for Computing Machinery, 1992]",006.6 C748R,3,,  -  -    ,,"Radiosity / organizer, Michael F. Cohen ; lecturers, A.T. Campbell III ... [et al. ; ACM SIGGRAPH '92].",
i1125368x,"[New York : Association for Computing Machinery, 1992]",006.6 C748Cu,2,,  -  -    ,,"Curve and surface design : from geometry to applications / organizer, Alyn P. Rockwood ; lecturers, Hans Hagen ... [et al. ; ACM SIGGRAPH '92].",ONLY PRATT
i11253691,"[New York : Association for Computing Machinery, 1992]",006.6 C748I,23,,  -  -    ,,"Interactive multimedia authoring and publishing / organizer Hank Grebe ; lecturers, Kenneth Yapkowitz ... [et al ; ACM SIGGRAPH'92].",ONLY PRATT
i11253708,"[New York : Association for Computing Machinery, 1992]",006.6 C748H,3,,  -  -    ,,"HDTV architectures from a computer graphics perspective / organizer, Gary Demos ; lecturers, Jim Clark ... [et al. ; ACM SIGGRAPH '92].",ONLY PRATT
i1125371x,"[New York : Association for Computing Machinery, 1992]",006.6 C748PE,0,,  -  -    ,,"PEX programming, a mixture of PHIGS, PEXlib, X and Motif / organizer, Jan Hardenbergh ; [ACM SIGGRAPH'92].",ONLY PRATT
i11253721,"[New York : Association for Computing Machinery, 1992]",006.6 C748HOW,0,,  -  -    ,,"How to design something that cannot be printed : the computer artist and digital pre-press / organizer, Frank Romano ; [ACM SIGGRAPH '92].",ONLY PRATT
i11253745,"[New York : Association for Computing Machinery, 1992]",006.6 C748V,4,,  -  -    ,,"Video technology for computer graphics / organizer, Dean Winkler ; [ACM SIGGRAPH'92].",ONLY PRATT
i11257234,"Garden City, N.Y., Doubleday, 1959.",327.73 H894A,1,,  -  -    ,,"America the vincible. A brief inquiry, written with much anxiety and some anger, dealing with matters of foreign policy, seeking probable sources of our peril and causes of our fears, as well as the suggestion of possible ways by which we might, while enduring the stern trial, hold hope, tempered by reason, to live in freedom more profound & peace less precarious.",
i11257829,"Murfreesboro, Tenn. : Middle Tennessee State University, 1991.",323.443 W976,0,1,  -  -    ,,Free expression and the American public : a survey commemorating the 200th anniversary of the First Amendment / by Robert O. Wyatt for the American Society of Newspaper Editors ; with contributions from David P. Badger and David Neft.,
i11257933,"New York : International Publishers, c1993.",330.9729 F828,6,,  -  -    ,717807045,Cuba looks to the year 2000 / Marc Frank.,X
i11258007,"Cambridge, Harvard University Press, 1959.",305.800974 H236N,0,,  -  -    ,,The newcomers: Negroes and Puerto Ricans in a changing metropolis.,
i11259395,"New York, NY : Association for Computing Machinery, c1992.",006.6 V8345,6,,  -  -    ,0897914237 (pbk.),Visual proceedings : SIGGRAPH '92 / edited by John Grimes and Gray Lorig.,X
i11259401,"New York, NY : Association for Computing Machinery, c1992.",006.6 V8345,6,,  -  -    ,0897914237 (pbk.),Visual proceedings : SIGGRAPH '92 / edited by John Grimes and Gray Lorig.,X
i11259413,"New York, NY : Association for Computing Machinery, c1992.",006.6 V8345,5,,  -  -    ,0897914237 (pbk.),Visual proceedings : SIGGRAPH '92 / edited by John Grimes and Gray Lorig.,X
i11259474,Boston [c1949],338.476 W613W,1,,  -  -    ,,It took more than 140 years.,ONLY PRATT
i11259486,"Washington, D.C. : The Institute, c1993.",333.77 U72,4,2,  -  -    ,,Land use in transition : emerging forces & issues shaping the real estate environment / The Urban Land Institute.,ONLY PRATT
i11259504,"New York, F. Watts [1960]",508.79 B967,4,1,  -  -    ,,The natural history of the Southwest. edited by William A. Burns ; contributing editors: William H. Woodin [and others].,
i11260440,"New York : McGraw-Hill, c1993.",658.4038 K44,6,,  -  -    ,0070344647 (alk. paper) : $24.95,Infotrends : the competitive use of information / Jessica Keyes.,X
i11260579,"New York : St. Martin's Press, 1993.",355.008 S556,0,,  -  -    ,031209261X,Conduct unbecoming : lesbians and gays in the U.S. military :Vietnam to the Persian Gulf / Randy Shilts.,X
i11260580,"New York : Random House, c1993.",305.906 S578,7,,  -  -    ,067941309X (alk. paper),"Queer in America : sex, the media, and the closets of power / Michelangelo Signorile.",X
i11261341,"Northvale, N.J. : Jason Aronson, c1992.",616.8917 P969,1,,  -  -    ,876684568,Feminist psychoanalytic psychotherapy / Charlotte Krause Prozan.,X
i11261997,"Mountain View, Calif. : Mayfield Pub. Co., c1990.",221.6 H927,20,,  -  -    ,0874849349 (pbk.),Crisis and story : an introduction to the Old Testament / W. Lee Humphreys.,ONLY PRATT
i11262655,"New York : Dorling Kindersley, 1992.",629.133 V834,35,,  -  -    ,1564581012,The visual dictionary of flight.,ONLY PRATT
i11262977,"San Francisco : Jossey-Bass Publishers, c1992.",658.562 S354,6,,  -  -    ,1555424627 (alk. paper),"The race without a finish line : America's quest for total quality / Warren H. Schmidt, Jerome P. Finnigan.",X
i11263118,"Chapel Hill : University of North Carolina Press, c1991.",194 W422N,1,,  -  -    ,0807819999 (cloth : alk. paper),Simone Weil : portrait of a self-exiled Jew / by Thomas R. Nevin.,
i11263349,"Boston : The Society, 1978.",016.720288 C755,0,,  -  -    ,,"Conserving architectural resources : an annotated bibliography / Committee on Historic Resources, Boston Society of Architects.",ONLY PRATT
i1126536x,"Boston, MA : South End Press, c1992.",376.65 U59,0,,  -  -    ,0896084523 (pbk.);0896084531,Unsettling relations : the university as a site of feminist struggles / Himani Bannerji ... [et al.].,X
i11265437,"Cambridge [England] ; New York, NY : Cambridge University Press, c1992.",330.01 A673,0,,  -  -    ,521330459,"Information, incentives and the economics of control / G.C. Archibald.",X
i11265450,"New York : Crown Publishers, c1993.",391.0973 G619,7,1,  -  -    ,517585529,Dressing the bride / written and photographed by Larry Goldman.,ONLY PRATT
i11266065,"Englwood Cliffs, N.J. : Prentice Hall, c1989.",658 S881,2,,  -  -    ,135484219,"Management / James A.F. Stoner, R. Edward Freeman.",
i1126617x,"New York : Quorum Books, 1992.",658.38 A421,0,,  -  -    ,0899306446 (alk. paper),Codependency in the workplace : a guide for employee assistance and human resource professionals / Seth Allcorn.,X
i11266181,"Washington, DC : Library of Congress : For sale by the U.S. Government Printing Office, 1993.",016.7094 L697,0,,  -  -    ,0844407410 (alk. paper);0160416507 :,Visual arts in Poland : an annotated bibliography of selected holdings in the Library of Congress / [compiled by] Janina W. Hoskins.,X
i11266211,"New York : St. Martin's Press, 1989.",193 A681B,7,,  -  -    ,312028318,Hannah Arendt's philosophy of natality / Patricia Bowen-Moore.,X
i11266272,"New York : Fawcett Columbine, 1992.",636.7 E19,30,1,  -  -    ,449906698,The illustrated dog's life / Warren Eckstein with Andrea Simon.,ONLY PRATT
i11266740,"New York : J. Wiley, c1993.",006.602 A533,2,,  -  -    ,471514179,Computer graphics and geometric modeling for engineers / Vera B. Anand.,X
i11266934,"New York, N.Y. : Plume, 1992.",306.766 D814,3,,  -  -    ,452267803,Cures : a gay man's odyssey / Martin Duberman.,
i11267495,"New York : Columbia University Press, c1990.",193 H465zW,5,,  -  -    ,0231073143 (casebound : alk. paper),The politics of being : the political thought of Martin Heidegger / Richard Wolin.,X
i11268773,"New York : Wiley, c1992.",658.404 A673,6,,  -  -    ,047151327X (cloth : acid-free paper),Managing high-technology programs and projects / by Russell D. Archibald.,X
i11268785,"London : Harvill, 1992.",333.7 Y81,11,,  -  -    ,0002726823 (pbk.),Your world : international photographic competition on the environment 1991-1992 / UNEP ; afterword by Vladimir Chernushenko.,ONLY PRATT
i11268864,"New York : Norton, c1993.",307.76 I612,2,,  -  -    ,393035719,"Interwoven destinies : cities and the nation / Henry G. Cisneros, editor.",
i11268967,"Albany, N.Y. : The Commission, [1993]",378.747 N5325,0,,  -  -    ,,"Higher education, New York's opportunity industry : sharing the challenge : report of the New York State Regents Commission on Higher Education.",
i11269194,"London ; Philadelphia : J. Kingsley Publishers, 1993.",616.8916 J54,10,,  -  -    ,1853020273,Art therapy and dramatherapy : masks of the soul / Sue Jennings and Ase Minde.,X
i11269479,"New York : Oxford University Press, 1994.",338.762 S553,2,,  -  -    ,0195072448 (acid-free paper),In the rings of Saturn / Joe Sherman.,
i11269492,"New York : Hyperion, c1993.",160 K86,13,1,  -  -    ,1562828398,Fuzzy thinking : the new science of fuzzy logic / Bart Kosko.,X
i11269510,"[Washington, D.C. : Executive Office of the President : For sale by the U.S. G.P.O., Supt. of Docs., 1993]",368.42 H434,0,,  -  -    ,160429641,Health Security Act.,
i11271280,"Westbury, N.Y. : Foundation Press, 1990.",340.072 J17F5,2,,  -  -    ,0882777947 (alk. paper),Fundamentals of legal research / by J. Myron Jacobstein and Roy M. Mersky.,ONLY PRATT
i11271395,"San Francisco : Jossey-Bass, c1992.",378.154 D576,0,,  -  -    ,"1555424686 (recycled, alk. paper);1555424694 (alk. paper)",Dilemmas of leadership : decision making and ethics in the community college / George B. Vaughan [editor] and associates ; foreword by Clark Kerr.,ONLY PRATT
i11271607,"Lanham, Md. : Rowman & Littlefield, c1992.",170.8 M284,2,,  -  -    ,0847677338 (hard : alk. paper);0847677346 (pbk. : alk. paper),Speaking from the heart : a feminist perspective on ethics / Rita C. Manning.,X
i11271632,"San Francisco : Sierra Club Books, 1993.",306.08 D252,5,,  -  -    ,871564572,Endangered peoples / by Art Davidson ; foreword by Rigoberta Menchu ; photographs by Art Wolfe and John Isaac.,
i11272260,"Pittsburgh : University of Pittsburgh Press, c1992.",371.334 L776,3,,  -  -    ,0822937018;0822954656 (pbk.),"Literacy online : the promise (and peril) of reading and writing with computers / Myron C. Tuman, editor.",X
i11273392,"New York : Doubleday, [1994]",297.8 A512,0,1,  -  -    ,385470118,American jihad : Islam after Malcolm X / Steven Barboza.,X
i11274578,"Englewood Cliffs, N.J. : Prentice-Hall, [1987], c1983.",621.31924 H393,3,,  -  -    ,013774787X (pbk.),"Residential electrical wiring : concepts, applications, and troubleshooting / Harry M. Hawkins.",ONLY PRATT
i11275388,"New York : Free Press ; Toronto : Maxwell Macmillan Canada ; New York : Maxwell Macmillan International, c1993.",170 W749,1,,  -  -    ,29354056,The moral sense / James Q. Wilson.,
i11276113,"Washington, D.C. : National Academy Press, 1993.",362.1 I59,1,,  -  -    ,309047420,"Access to health care in America / Committee on Monitoring Access to Personal Health Care Services, Institute of Medicine ; Michael Millman, editor.",
i11276125,"Chicago : University of Chicago Press, c1993.",362.1 A159,1,,  -  -    ,0226001385 (cloth : alk. paper),Mama might be better off dead : the failure of health care in urban America / Laurie Kaye Abraham.,
i11276915,"New Haven : Yale University Press, c1993.",155.7 M476,2,,  -  -    ,300054114,The fourth discontinuity : the co-evolution of humans and machines / Bruce Mazlish.,X
i11277300,"New York, NY : Basic Books, c1993.",500 B531,1,,  -  -    ,046508897X,"Cranks, quarks, and the cosmos : writings on science / by Jeremy Bernstein.",X
i11277440,"New York : St. Martin's Press, 1993.",306.874 G559,3,,  -  -    ,312097786,Daughters of feminists / Rose Glickman.,X
i1127797x,"New York, London, Harper [1919]",335.4 S736,2,,  -  -    ,,"The psychology of Bolshevism, by John Spargo.",
i1127816x,"Chicago, Ill., The University of Chicago press [c1934]",352 R545,0,,  -  -    ,,"The city-manager profession, by Clarence E. Ridley and Orin F. Nolting with a foreword by Louis Brownlow.",
i11278201,"Chicago : University of Chicago Press, 1962.",618.9 R561,3,,  -  -    ,,Heal the hurt child : an approach through educational therapy with special reference to the extremely deprived Negro child / by Dr. Hertha Riese. Foreword by Nathan W. Ackerman.,X
i11278274,"Boston, Little, Brown & Company, 1927.",090 O64K,4,,  -  -    ,,"The kingdom of books, by William Dana Orcutt.",
i11278353,"Boston, Mass. : Houghton Mifflin Co., c1987.",658 G852,12,,  -  -    ,395356687,Management / Ricky W. Griffin.,
i11278390,"New York : Simon and Schuster, c1988.",303.4834 P133,11,,  -  -    ,671627082,The dreams of reason : the computer and the rise of the sciences of complexity / Heinz R. Pagels.,
i11278419,"New York : Norton, c1988.",530 W667,4,,  -  -    ,393024822,Longing for the harmonies : themes and variations from modern physics / Frank Wilczek and Betsy Devine.,
i11278420,"New York : Simon & Schuster, c1988.",331.25 G243E,4,,  -  -    ,671530496,The electronic sweatshop : how computers are transforming the office of the future into the factory of the past / Barbara Garson.,
i11278444,"Cambridge, Mass. : Harvard University Press, 1988.",327.174 W362,3,,  -  -    ,0674628357 (alk. paper),Nuclear fear : a history of images / Spencer R. Weart.,X
i11278511,"Lexington, Mass. : Lexington Books, c1988.",616.86 V831,9,,  -  -    ,0669130923 (alk. paper),Visions of addiction : major contemporary perspectives on addiction and alcoholism / edited by Stanton Peele.,X
i11279059,"New York : Garland, 1983.",016.720973 W949M,4,,  -  -    ,0824093429 (alk. paper) :,Frank Lloyd Wright : a research guide to archival sources / Patrick J. Meehan ; with a foreword by Adolf K. Placzek.,X
i11279114,"Cambridge [Eng.] ; New York : Cambridge University Press, 1980.",001.64 L399,10,,  -  -    ,0521230276;0521297710 (pbk.),Computers and social change / Murray Laver.,X
i11279503,"Tulsa, Okla. : PennWell Pub. Co., c1986.",620.0042 G599,14,,  -  -    ,0878143009 (pbk.),Understanding computer-aided design and drafting / David L. Goetsch.,ONLY PRATT
i11279849,"Blue Ridge Summit, PA : TAB Books, c1988.",693.1 K36,12,2,  -  -    ,0830611150;0830629157 (pbk.),Practical stonemasonry made easy / Stephen M. Kennedy.,ONLY PRATT
i11279886,"Blue Ridge Summit, PA : Tab Books, c1988.",621.3 M473,15,,  -  -    ,0830691227;083069322X (pbk.),Superconductivity : the threshold of a new technology / Jonathan L. Mayo.,X
i11280025,"New York, N.Y. : Facts on File, c1986.",560 L222,12,1,  -  -    ,816010676,"The world before man / David Lambert ; advisory editor, Andrew Currant.",ONLY PRATT
i11280608,"Chicago : Regnery Books, c1987.",016.32052 W855,1,1,  -  -    ,0895265834;0895267950,"Right minds : a sourcebook of American conservative thought / Gregory Wolfe ; foreword by William F. Buckley, Jr.",X
i11280633,"Boston, MA : South End Press, c1987.",302.2345 R221,7,,  -  -    ,0896082822;0896082814 (pbk.),The looking glass world of nonfiction TV / by Elayne Rapping.,X
i11280736,"Westport CT: Meckler, 1988.",006.6 C953,6,1,  -  -    ,088736084X,Authoring systems : a guide for interactive videodisc authors / Peter Crowell.,X
